_id,Year,Month,Facility Reference Number,Licence Holder,Site Common Name,Latitude,Longitude,Finfish Aquaculture Reporting Zone,Sample Type,Incident Date,Number of Pens Sampled,Average L. salmonis motiles per fish,Average L. salmonis females per fish,Average chalimus per fish,Average caligus per fish,Comments,Year Class
2129,2018,November,790,Marine Harvest Canada,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,6-Nov-18,2,1.40,0.50,0.90,0.38,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2130,2018,November,790,Marine Harvest Canada,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Threshold exceedance,10-Nov-18,6,3.20,0.94,2.18,0.23,Management action planned (In-feed treatment),2
2131,2018,November,790,Marine Harvest Canada,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Follow-up,20-Nov-18,2,3.05,1.88,1.00,0.00,"Management action planned (In-feed treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2132,2018,November,790,Marine Harvest Canada,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Follow-up,25-Nov-18,3,5.22,2.40,1.17,0.62,Management action planned (In-feed treatment),2
2133,2018,November,790,Marine Harvest Canada,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Follow-up,27-Nov-18,2,7.50,3.85,1.48,0.08,"Management action planned (In-feed treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2134,2018,December,790,Marine Harvest Canada,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Pre-treatment; Follow-up,12-Dec-18,3,5.37,2.22,2.55,1.15,In-feed treatment,2
2135,2018,December,790,Marine Harvest Canada,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Follow-up,28-Dec-18,3,4.58,2.72,0.07,0.05,,2
2136,2018,December,790,Marine Harvest Canada,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Follow-up,31-Dec-18,2,2.85,1.00,0.68,0.13,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2137,2019,January,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,7-Jan-19,3,1.75,1.00,0.07,0.00,,2
2138,2019,January,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,10-Jan-19,2,1.30,0.50,0.30,0.13,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2139,2019,January,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,21-Jan-19,3,0.82,0.52,0.00,0.03,,2
2140,2019,January,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,28-Jan-19,2,0.30,0.18,0.03,0.03,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2141,2019,February,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Post in-feed treatment,4-Feb-19,3,0.27,0.15,0.00,0.00,,2
2142,2019,February,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,11-Feb-19,2,0.18,0.10,0.00,0.13,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2143,2019,February,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,19-Feb-19,3,0.15,0.05,0.00,0.00,,2
2144,2019,February,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,23-Feb-19,2,0.18,0.10,0.08,0.05,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2145,2019,March,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,3-Mar-19,3,0.13,0.07,0.00,0.00,,2
2146,2019,March,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,10-Mar-19,2,0.10,0.05,0.00,0.00,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2147,2019,March,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,18-Mar-19,3,0.37,0.22,0.67,0.00,,2
2148,2019,March,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,25-Mar-19,2,0.15,0.05,0.63,0.00,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2149,2019,April,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,1-Apr-19,3,0.48,0.17,1.47,0.12,,2
2150,2019,April,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,6-Apr-19,2,0.15,0.03,0.75,0.00,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2151,2019,April,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,15-Apr-19,3,0.13,0.07,0.97,0.13,,2
2152,2019,April,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,20-Apr-19,2,0.20,0.08,1.20,0.08,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2153,2019,April,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,28-Apr-19,3,1.42,0.63,1.67,0.17,,2
2154,2019,May,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,5-May-19,2,0.73,0.10,0.68,0.10,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2155,2019,May,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,13-May-19,2,1.05,0.33,1.00,0.10,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2156,2019,May,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,20-May-19,2,2.53,1.15,2.15,0.28,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2157,2019,May,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Threshold exceedance,27-May-19,3,3.08,0.83,3.15,0.42,Management action planned (In-feed treatment),2
2158,2019,June,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,2-Jun-19,2,2.98,1.40,0.58,0.28,"Management action planned (In-feed treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2159,2019,June,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Pre-treatment,10-Jun-19,3,3.28,1.15,1.47,1.28,Management action planned (In-feed treatment),2
2160,2019,June,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,24-Jun-19,3,1.53,0.52,0.18,0.25,,2
2161,2019,June,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,30-Jun-19,2,1.60,1.13,0.00,0.00,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2162,2019,July,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,9-Jul-19,3,1.35,0.88,0.00,0.02,,2
2163,2019,July,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Post in-feed treatment,14-Jul-19,2,0.48,0.30,0.00,0.00,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2164,2019,July,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,20-Jul-19,3,0.80,0.47,0.00,0.00,,2
2165,2019,July,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,29-Jul-19,2,0.50,0.25,0.00,0.00,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2166,2019,August,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,3-Aug-19,3,1.00,0.63,0.02,0.00,,2
2167,2019,August,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,11-Aug-19,2,0.35,0.18,0.00,0.00,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2168,2019,August,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,17-Aug-19,3,0.53,0.00,0.00,0.00,,2
2169,2019,September,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,n/a,0,,,,,Count(s) not required (harvesting),2
2170,2019,October,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Passage,Routine monitoring,n/a,0,,,,,Fallow,n/a
2171,2020,July,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,21-Jul-20,3,0.20,0.10,0.13,0.03,,1
2172,2020,July,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,26-Jul-20,2,0.65,0.33,9.08,0.45,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2173,2020,August,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,4-Aug-20,3,1.23,0.22,14.23,0.22,,1
2174,2020,August,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Threshold exceedance,10-Aug-20,6,7.62,3.71,9.09,4.60,Management action planned (In-feed treatment),1
2175,2020,August,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Pre-treatment,29-Aug-20,6,15.34,3.05,17.90,0.64,In-feed treatment,1
2176,2020,September,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,12-Sep-20,2,6.05,2.23,2.68,0.35,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2177,2020,September,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,14-Sep-20,3,5.45,2.08,2.18,0.45,,1
2178,2020,September,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Post in-feed treatment,21-Sep-20,6,6.31,4.01,0.05,0.12,,1
2179,2020,September,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,28-Sep-20,3,3.50,1.28,0.00,0.00,,1
2180,2020,October,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,1-Oct-20,2,5.28,3.05,0.00,0.08,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2181,2020,October,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Pre-treatment; Follow-up,5-Oct-20,6,5.41,2.72,0.14,0.02,Non-medicinal bath treatment,1
2182,2020,October,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,9-Oct-20,2,4.20,1.60,0.00,0.00,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2183,2020,October,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Post mechanical removal or bath treatment,13-Oct-20,6,0.34,0.30,0.00,0.01,Non-medicinal bath treatment,1
2184,2020,October,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,26-Oct-20,3,0.52,0.42,0.13,0.00,,2
2185,2020,November,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,3-Nov-20,2,0.28,0.05,0.73,0.00,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2186,2020,November,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,9-Nov-20,3,0.50,0.22,0.50,0.00,,2
2187,2020,November,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,17-Nov-20,2,0.78,0.25,0.98,0.00,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2188,2020,November,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Threshold exceedance; Follow-up,24-Nov-20,6,4.60,1.48,2.91,0.52,Management action planned (Non-medicinal bath treatment),2
2189,2020,December,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,1-Dec-20,2,5.08,1.98,1.98,1.23,"Management action planned (Non-medicinal bath treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2190,2020,December,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Follow-up,6-Dec-20,3,6.52,1.88,3.80,0.37,Management action planned (Non-medicinal bath treatment),2
2191,2020,December,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,14-Dec-20,2,11.05,1.95,11.53,1.73,"Management action planned (Non-medicinal bath treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2192,2020,December,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Pre-treatment; Follow-up,14-Dec-20,6,13.34,4.19,6.61,1.28,Non-medicinal bath treatment,2
2193,2020,December,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Post mechanical removal or bath treatment,25-Dec-20,6,0.58,0.38,0.02,0.08,Non-medicinal bath treatment,2
2194,2021,January,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,1-Jan-21,4,0.73,0.53,0.63,0.01,,2
2195,2021,January,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,12-Jan-21,2,0.65,0.35,0.75,0.03,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2196,2021,January,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,17-Jan-21,3,0.42,0.22,0.13,0.07,,2
2197,2021,January,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,26-Jan-21,2,0.75,0.40,2.33,0.90,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2198,2021,February,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,First Pre-migration,1-Feb-21,3,1.95,0.53,7.52,1.05,,2
2199,2021,February,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Threshold exceedance; Second Pre-migration,14-Feb-21,6,4.31,0.84,6.20,2.16,Management action planned (Non-medicinal bath treatment),2
2200,2021,February,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Pre-treatment,22-Feb-21,6,8.43,2.62,5.78,5.78,Management action planned (Non-medicinal bath treatment),2
2201,2021,March,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Post mechanical removal or bath treatment,3-Mar-21,5,0.41,0.29,0.00,0.24,Non-medicinal bath treatment; Sampling results and methodology reviewed; Follow-up actions taken,2
2202,2021,March,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,14-Mar-21,3,0.27,0.18,0.00,0.05,,2
2203,2021,March,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,22-Mar-21,2,0.38,0.25,0.23,0.05,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2204,2021,March,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,28-Mar-21,3,0.77,0.58,0.58,0.23,,2
2205,2021,April,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,6-Apr-21,3,0.68,0.27,2.72,0.32,,2
2206,2021,April,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,11-Apr-21,3,1.03,0.15,2.00,1.20,,2
2207,2021,April,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,21-Apr-21,2,1.70,0.55,5.25,1.35,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2208,2021,April,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,25-Apr-21,3,1.55,0.52,3.60,1.13,,2
2209,2021,May,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,6-May-21,2,3.10,1.05,4.38,0.95,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2210,2021,May,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Threshold exceedance,11-May-21,3,3.92,1.65,3.77,3.15,Management action planned (Non-medicinal bath treatment),2
2211,2021,May,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Follow-up; Pre-treatment,18-May-21,6,3.44,1.53,3.62,3.66,Non-medicinal bath treatment,2
2212,2021,May,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Post mechanical removal or bath treatment,22-May-21,6,0.19,0.16,0.00,0.07,,2
2213,2021,June,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,2-Jun-21,3,0.13,0.05,0.00,0.13,,2
2214,2021,June,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,10-Jun-21,2,0.20,0.10,1.48,0.23,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2215,2021,June,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,14-Jun-21,3,0.58,0.23,1.27,0.07,,2
2216,2021,June,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,24-Jun-21,2,1.33,0.65,1.28,0.15,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2217,2021,June,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,29-Jun-21,3,1.75,0.58,1.37,1.10,,2
2218,2021,July,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,8-Jul-21,2,1.60,1.00,1.28,0.78,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
