year,farm_name,lep_av,cal_av,ref,month
2019,Concepcion,0.65,0.6,1789,6
2019,Concepcion,1.32,0.3,1789,7
2019,Concepcion,7.48,0,1789,8
2019,Concepcion,6.42,0,1789,9
2019,Concepcion,9.12,0,1789,9
2019,Concepcion,10.4,0,1789,10
2019,Concepcion,9.73,0,1789,10
2019,Concepcion,10.97,0,1789,11
2019,Concepcion,7.13,0,1789,12
2019,Concepcion,7.47,0,1789,12
2019,Concepcion,9.71,0,1789,12
2020,Concepcion,8.52,0,1789,1
2020,Concepcion,1.6,0,1789,1
2020,Concepcion,0.67,0,1789,1
2020,Concepcion,0.95,0.1,1789,1
2020,Concepcion,0.9,0,1789,2
2020,Concepcion,1.43,0.14,1789,2
2020,Concepcion,2.76,0,1789,2
2020,Concepcion,3.98,0,1789,2
2020,Concepcion,2.65,0,1789,2
2020,Concepcion,2.5,0.02,1789,3
2020,Concepcion,0.29,0,1789,3
2020,Concepcion,0.43,0,1789,3
2020,Concepcion,0.87,0.08,1789,4
2020,Concepcion,1.24,0,1789,4
2020,Concepcion,5.66,0,1789,4
2020,Concepcion,0.87,0,1789,5
2020,Concepcion,2.8,0,1789,5
2020,Concepcion,6.96,0,1789,6
2020,Concepcion,0.57,0,1789,6
2020,Concepcion,0.4,0,1789,7
2020,Concepcion,NA,NA,1789,8
2021,Concepcion,NA,NA,1789,1
2021,Concepcion,NA,NA,1789,2
2021,Concepcion,0.1,0.48,1789,3
2021,Concepcion,0,0.43,1789,3
2021,Concepcion,0,0.48,1789,3
2021,Concepcion,0,0.48,1789,4
2021,Concepcion,0,0.3,1789,4
2021,Concepcion,0,0.25,1789,4
2021,Concepcion,0.02,0.6,1789,4
2021,Concepcion,0,0.15,1789,5
2021,Concepcion,0,0.38,1789,5
2021,Concepcion,0,0,1789,5
2021,Concepcion,0,0,1789,5
2021,Concepcion,0,0,1789,5
2021,Concepcion,0,0,1789,6
2021,Concepcion,0,0,1789,6
2021,Concepcion,0,0,1789,6
2021,Concepcion,0.02,0.02,1789,6
2021,Concepcion,0.03,0,1789,7
2021,Concepcion,0.03,0,1789,7
2021,Concepcion,0.65,0.57,1789,7
2021,Concepcion,0,0.98,1789,8
2021,Concepcion,0,1.3,1789,8
2021,Concepcion,8.75,2.54,1789,9
2021,Concepcion,4.55,0,1789,9
2021,Concepcion,2.63,0,1789,10
2021,Concepcion,3.21,0,1789,10
2021,Concepcion,2,0,1789,11
2021,Concepcion,1.75,0,1789,11
2021,Concepcion,2.3,0.03,1789,11
2021,Concepcion,0.06,0,1789,11
2021,Concepcion,0.13,0,1789,12
2011,Conville Bay,0.13,0.17,137,1
2011,Conville Bay,0,0,137,2
2011,Conville Bay,NA,NA,137,3
2011,Conville Bay,NA,NA,137,3
2011,Conville Bay,0.03,0,137,4
2011,Conville Bay,0,0.03,137,4
2011,Conville Bay,0,0,137,5
2011,Conville Bay,0,0.03,137,5
2011,Conville Bay,0,0.02,137,6
2011,Conville Bay,NA,NA,137,6
2011,Conville Bay,0.18,0,137,7
2011,Conville Bay,0.13,0,137,8
2011,Conville Bay,0.27,0,137,9
2011,Conville Bay,0.42,0,137,10
2011,Conville Bay,0.68,0,137,11
2011,Conville Bay,1.18,0,137,12
2012,Conville Bay,0.47,0,137,1
2012,Conville Bay,0.02,0,137,2
2012,Conville Bay,0,0,137,2
2012,Conville Bay,0.12,0,137,3
2012,Conville Bay,0.23,0,137,3
2012,Conville Bay,NA,NA,137,4
2012,Conville Bay,NA,NA,137,5
2011,Cormorant,NA,NA,753,1
2011,Cormorant,0,0,753,2
2011,Cormorant,0,0,753,2
2011,Cormorant,0,0.02,753,3
2011,Cormorant,NA,NA,753,3
2011,Cormorant,NA,NA,753,4
2017,Cougar,0,0.05,7713,4
2017,Cougar,0,0,7713,5
2017,Cougar,0.03,0.08,7713,5
2017,Cougar,0,0.6,7713,5
2017,Cougar,0.17,3.97,7713,6
2017,Cougar,0.43,2.8,7713,6
2017,Cougar,0.1,4.52,7713,6
2017,Cougar,0.4,2.35,7713,6
2017,Cougar,0.93,4.01,7713,7
2017,Cougar,0.13,0.54,7713,7
2017,Cougar,0.03,0.23,7713,7
2017,Cougar,0.2,0.32,7713,7
2017,Cougar,0.2,1.13,7713,8
2017,Cougar,0.18,1.9,7713,8
2017,Cougar,0.78,2.08,7713,8
2017,Cougar,1.14,2.28,7713,8
2017,Cougar,1.98,1.55,7713,9
2017,Cougar,3.08,1.88,7713,9
2017,Cougar,2.27,1.17,7713,9
2017,Cougar,4,0.15,7713,10
2017,Cougar,3.55,0.6,7713,10
2017,Cougar,3,1.82,7713,10
2019,Cougar,NA,NA,7713,4
2019,Cougar,0,0.38,7713,5
2019,Cougar,0.03,0.05,7713,5
2019,Cougar,0.18,0.58,7713,6
2019,Cougar,0.03,0,7713,6
2019,Cougar,0.02,1.25,7713,6
2019,Cougar,0.15,1.02,7713,7
2019,Cougar,0.38,4.95,7713,7
2019,Cougar,2.58,2.32,7713,7
2019,Cougar,1.68,8.63,7713,7
2019,Cougar,3.55,0.4,7713,8
2019,Cougar,5.07,0.14,7713,8
2019,Cougar,0.5,0,7713,8
2019,Cougar,0.3,0,7713,9
2019,Cougar,1,0.1,7713,9
2019,Cougar,1.58,0.05,7713,9
2019,Cougar,1.1,0.32,7713,9
2019,Cougar,4.4,0.63,7713,10
2019,Cougar,6.13,0,7713,10
2019,Cougar,9.3,0.17,7713,10
2019,Cougar,11.85,0.33,7713,10
2019,Cougar,8.7,0,7713,11
2019,Cougar,7.32,0,7713,11
2019,Cougar,2.35,0,7713,12
2019,Cougar,1.68,0,7713,12
2019,Cougar,1.92,0.03,7713,12
2019,Cougar,2.03,0,7713,12
2020,Cougar,1.5,0,7713,1
2020,Cougar,1.65,0,7713,1
2020,Cougar,1.82,0.02,7713,1
2020,Cougar,1.71,0.54,7713,2
2020,Cougar,0.46,0,7713,2
2020,Cougar,0.62,0.12,7713,2
2020,Cougar,0.68,0.03,7713,2
2020,Cougar,0.58,2.47,7713,3
2020,Cougar,0.63,3.13,7713,3
2020,Cougar,0.58,1.72,7713,3
2020,Cougar,1.62,0.05,7713,3
2020,Cougar,1.03,0.11,7713,4
2020,Cougar,2.36,5.84,7713,4
2020,Cougar,0.92,0.7,7713,4
2020,Cougar,0.99,1.74,7713,4
2020,Cougar,1.67,2.81,7713,5
2020,Cougar,0.08,0.01,7713,5
2020,Cougar,0.05,0,7713,6
2020,Cougar,0.08,0.01,7713,6
2020,Cougar,0.08,0.02,7713,6
2020,Cougar,0.17,0,7713,7
2020,Cougar,0.17,0,7713,7
2020,Cougar,0.3,0,7713,7
2020,Cougar,0.3,0,7713,7
2020,Cougar,0.2,0,7713,8
2020,Cougar,0.25,0.07,7713,8
2020,Cougar,0.12,0.03,7713,8
2020,Cougar,0.18,0,7713,8
2020,Cougar,0.3,0.3,7713,9
2020,Cougar,0.38,0.28,7713,9
2020,Cougar,0.5,0.25,7713,9
2020,Cougar,0.42,0.25,7713,9
2020,Cougar,0.58,1.73,7713,10
2020,Cougar,0.48,1.5,7713,10
2020,Cougar,0.72,1.9,7713,10
2020,Cougar,2.62,4,7713,10
2020,Cougar,2.02,2.42,7713,11
2020,Cougar,3.12,2.4,7713,11
2020,Cougar,4.8,3.35,7713,11
2020,Cougar,NA,NA,7713,12
2021,Cougar,NA,NA,7713,1
2021,Cougar,NA,NA,7713,2
2021,Cougar,NA,NA,7713,3
2021,Cougar,0,0.58,7713,4
2021,Cougar,NA,NA,7713,4
2021,Cougar,0,0.95,7713,5
2021,Cougar,0.05,1.12,7713,5
2021,Cougar,0.1,0.95,7713,5
2021,Cougar,0.07,1.98,7713,5
2021,Cougar,0.25,2.32,7713,6
2021,Cougar,0.35,1.77,7713,6
2021,Cougar,0.38,1.17,7713,6
2021,Cougar,1.28,1.87,7713,7
2021,Cougar,1.38,1.29,7713,7
2021,Cougar,0.02,0.16,7713,7
2021,Cougar,0.05,0.95,7713,8
2021,Cougar,0.78,1.52,7713,8
2021,Cougar,0.1,0.3,7713,8
2021,Cougar,0.18,0.62,7713,8
2021,Cougar,0.75,1.63,7713,9
2021,Cougar,0.45,0.98,7713,9
2021,Cougar,0.93,1.1,7713,9
2021,Cougar,0.35,1.8,7713,9
2021,Cougar,1.7,2.02,7713,10
2021,Cougar,1.85,1.07,7713,10
2021,Cougar,2,2.17,7713,10
2021,Cougar,2.65,2.47,7713,11
2021,Cougar,2.55,2.42,7713,11
2021,Cougar,2.12,2.52,7713,11
2021,Cougar,3.33,2.13,7713,12
2021,Cougar,5.63,2.45,7713,12
2021,Cougar,5.98,2.9,7713,12
2011,Culloden,0.03,0.47,1697,1
2011,Culloden,0.08,0.22,1697,2
2011,Culloden,0.18,0.55,1697,3
2011,Culloden,0.12,0.57,1697,3
2011,Culloden,0.28,0.2,1697,4
2011,Culloden,0.06,0.32,1697,4
2011,Culloden,0,0.1,1697,5
2011,Culloden,0,0.03,1697,5
2011,Culloden,0,0,1697,6
2011,Culloden,NA,NA,1697,6
2011,Culloden,0,0,1697,7
2011,Culloden,0.02,0,1697,8
2011,Culloden,0,0,1697,9
2011,Culloden,0,0,1697,10
2011,Culloden,0,0,1697,11
2011,Culloden,0.03,0,1697,12
2012,Culloden,NA,NA,1697,1
2012,Culloden,NA,NA,1697,2
2012,Culloden,NA,NA,1697,3
2012,Culloden,0,0.02,1697,4
2012,Culloden,0,0,1697,4
2012,Culloden,0,0.07,1697,5
2012,Culloden,0,0,1697,5
2012,Culloden,NA,NA,1697,6
2012,Culloden,NA,NA,1697,7
2012,Culloden,NA,NA,1697,8
2012,Culloden,NA,NA,1697,9
2015,Culloden,NA,NA,1697,4
2015,Culloden,0,0,1697,5
2015,Culloden,NA,NA,1697,5
2015,Culloden,0,0,1697,6
2015,Culloden,0.02,0,1697,6
2015,Culloden,0.02,0,1697,7
2015,Culloden,0.05,0,1697,8
2015,Culloden,2.18,0,1697,10
2015,Culloden,0.08,0,1697,11
2015,Culloden,0.05,0,1697,12
2016,Culloden,0.1,0,1697,1
2016,Culloden,0,0,1697,2
2016,Culloden,0.25,0,1697,3
2016,Culloden,0.19,0.08,1697,3
2016,Culloden,0.15,0.27,1697,4
2016,Culloden,0.48,0.42,1697,4
2016,Culloden,0.45,0.38,1697,5
2016,Culloden,0.89,0.32,1697,5
2016,Culloden,0.92,0.03,1697,6
2016,Culloden,NA,NA,1697,6
2016,Culloden,NA,NA,1697,7
2016,Culloden,0.02,0,1697,8
2016,Culloden,NA,NA,1697,9
2016,Culloden,NA,NA,1697,10
2017,Culloden,NA,NA,1697,1
2017,Culloden,0.05,0,1697,2
2017,Culloden,0,0.68,1697,3
2017,Culloden,NA,NA,1697,3
2017,Culloden,0,0.35,1697,4
2017,Culloden,0,0.24,1697,4
2017,Culloden,0,0,1697,5
2017,Culloden,NA,NA,1697,5
2017,Culloden,0,0,1697,6
2017,Culloden,NA,NA,1697,6
2017,Culloden,0,0,1697,7
2017,Culloden,0.02,0,1697,8
2017,Culloden,0.02,0,1697,9
2017,Culloden,0.37,0,1697,10
2017,Culloden,NA,NA,1697,11
2017,Culloden,0.35,0,1697,12
2018,Culloden,0.3,0.73,1697,1
2018,Culloden,0.23,0,1697,2
2018,Culloden,0.08,0.02,1697,3
2018,Culloden,0,0,1697,3
2018,Culloden,0.02,0.03,1697,4
2018,Culloden,NA,NA,1697,4
2018,Culloden,0,0.05,1697,5
2018,Culloden,0.02,0.03,1697,5
2018,Culloden,0,0,1697,6
2018,Culloden,NA,NA,1697,6
2018,Culloden,0.13,0,1697,7
2018,Culloden,0.07,0.03,1697,8
2018,Culloden,0.14,0,1697,9
2018,Culloden,NA,NA,1697,10
2018,Culloden,NA,NA,1697,11
2019,Culloden,NA,NA,1697,1
2019,Culloden,NA,NA,1697,2
2019,Culloden,0,0.15,1697,3
2019,Culloden,NA,NA,1697,3
2019,Culloden,0.08,0.06,1697,4
2019,Culloden,0,0,1697,4
2019,Culloden,0,0.37,1697,5
2019,Culloden,0.05,0.19,1697,5
2019,Culloden,0.19,0.16,1697,6
2019,Culloden,0.02,0.07,1697,6
2019,Culloden,0.08,0,1697,7
2019,Culloden,0,0.03,1697,8
2019,Culloden,0.08,0,1697,9
2019,Culloden,0.24,0.08,1697,10
2019,Culloden,0.18,0,1697,11
2019,Culloden,1.22,0.72,1697,12
2020,Culloden,NA,NA,1697,1
2020,Culloden,0.72,0.22,1697,2
2020,Culloden,0.07,0,1697,3
2020,Culloden,0.07,0,1697,3
2020,Culloden,0.1,0.02,1697,3
2020,Culloden,0.08,0.13,1697,4
2020,Culloden,0.08,0,1697,4
2020,Culloden,0.05,0.02,1697,4
2020,Culloden,0.1,0,1697,4
2020,Culloden,0.38,0,1697,5
2020,Culloden,0.31,0.48,1697,5
2020,Culloden,0.37,0,1697,5
2020,Culloden,0.53,0.43,1697,5
2020,Culloden,0.67,0,1697,6
2020,Culloden,0.75,0.03,1697,6
2020,Culloden,0.62,0.1,1697,6
2020,Culloden,0.63,0.03,1697,7
2020,Culloden,0.43,0,1697,7
2020,Culloden,0.33,0,1697,8
2020,Culloden,0.4,0,1697,9
2020,Culloden,NA,NA,1697,10
2020,Culloden,NA,NA,1697,11
2021,Culloden,NA,NA,1697,6
2021,Culloden,0,0,1697,7
2021,Culloden,0.07,0,1697,8
2021,Culloden,0.08,0,1697,8
2021,Culloden,0.1,0,1697,9
2021,Culloden,0.67,0,1697,9
2021,Culloden,0.74,0.04,1697,10
2021,Culloden,0.17,0,1697,11
2021,Culloden,0.08,0,1697,11
2021,Culloden,0.07,0.02,1697,12
2021,Culloden,0.1,0.25,1697,12
2021,Culloden,0.08,0.08,1697,12
2011,Cypress Harbour,0.18,0,458,1
2011,Cypress Harbour,0.08,0,458,2
2011,Cypress Harbour,0.18,0,458,3
2011,Cypress Harbour,NA,NA,458,3
2011,Cypress Harbour,0.45,0,458,4
2011,Cypress Harbour,NA,NA,458,4
2011,Cypress Harbour,NA,NA,458,5
2016,Cypress Harbour,NA,NA,458,4
2016,Cypress Harbour,0.1,0.02,458,5
2016,Cypress Harbour,0.67,0.03,458,5
2016,Cypress Harbour,0.27,0,458,6
2016,Cypress Harbour,0.5,0.07,458,6
2016,Cypress Harbour,0.03,0.1,458,7
2016,Cypress Harbour,0.23,0,458,7
2016,Cypress Harbour,0.02,0.02,458,8
2016,Cypress Harbour,0.3,0,458,9
2016,Cypress Harbour,0.3,0,458,10
2016,Cypress Harbour,0.5,0,458,11
2016,Cypress Harbour,0.19,0,458,11
2016,Cypress Harbour,0.4,0,458,12
2016,Cypress Harbour,0.1,0.1,458,12
2017,Cypress Harbour,1.4,0.2,458,1
2017,Cypress Harbour,0.93,0.07,458,2
2017,Cypress Harbour,0.16,0.01,458,3
2017,Cypress Harbour,NA,NA,458,3
2017,Cypress Harbour,0.05,0.04,458,4
2017,Cypress Harbour,NA,NA,458,4
2017,Cypress Harbour,0.09,0.12,458,5
2017,Cypress Harbour,0.14,0,458,5
2017,Cypress Harbour,0.07,0,458,6
2017,Cypress Harbour,0.03,0,458,6
2017,Cypress Harbour,0,0.02,458,7
2017,Cypress Harbour,0.03,0.01,458,8
2017,Cypress Harbour,0.08,0,458,9
2017,Cypress Harbour,0,0,458,9
2017,Cypress Harbour,0.01,0,458,10
2017,Cypress Harbour,0,0,458,11
2017,Cypress Harbour,0.19,0,458,12
2018,Cypress Harbour,0.1,0.13,458,1
2018,Cypress Harbour,0.03,0.07,458,1
2018,Cypress Harbour,0.47,0.17,458,1
2018,Cypress Harbour,0.27,0.27,458,2
2018,Cypress Harbour,0.09,0.07,458,2
2018,Cypress Harbour,0.07,0.27,458,2
2018,Cypress Harbour,0.07,0.05,458,3
2018,Cypress Harbour,0.3,0.1,458,3
2018,Cypress Harbour,0,0.07,458,4
2018,Cypress Harbour,0.15,0.4,458,4
2018,Cypress Harbour,1.62,0.02,458,5
2018,Cypress Harbour,NA,NA,458,5
2018,Cypress Harbour,0.17,0,458,6
2018,Cypress Harbour,1.3,0,458,6
2018,Cypress Harbour,0.02,0,458,6
2018,Cypress Harbour,0.34,0,458,6
2018,Cypress Harbour,0.04,0,458,7
2018,Cypress Harbour,0.27,0,458,7
2018,Cypress Harbour,0.37,0,458,7
2018,Cypress Harbour,0.02,0.02,458,8
2018,Cypress Harbour,0.18,0.06,458,8
2018,Cypress Harbour,0.08,0,458,9
2018,Cypress Harbour,0.26,0.02,458,10
2018,Cypress Harbour,0.21,0.03,458,11
2018,Cypress Harbour,0.1,0.02,458,12
2019,Cypress Harbour,0.35,0.05,458,1
2019,Cypress Harbour,0.31,0.03,458,2
2019,Cypress Harbour,0.47,1.8,458,3
2019,Cypress Harbour,0.8,1.25,458,3
2019,Cypress Harbour,0.87,0.34,458,4
2019,Cypress Harbour,0,0.38,458,4
2019,Cypress Harbour,1.27,0.03,458,5
2019,Cypress Harbour,NA,NA,458,5
2019,Cypress Harbour,0.51,0,458,6
2019,Cypress Harbour,0.05,0,458,6
2019,Cypress Harbour,0.22,0,458,7
2019,Cypress Harbour,0.41,0.01,458,8
2019,Cypress Harbour,0.27,0,458,8
2019,Cypress Harbour,0.22,0.07,458,9
2019,Cypress Harbour,0.2,0,458,9
2019,Cypress Harbour,0.1,0,458,10
2019,Cypress Harbour,0.2,0,458,10
2019,Cypress Harbour,0.12,0,458,10
2019,Cypress Harbour,0.08,0.03,458,11
2019,Cypress Harbour,0.34,0.19,458,12
2019,Cypress Harbour,0.28,0,458,12
2020,Cypress Harbour,0.45,0.81,458,1
2020,Cypress Harbour,0.54,0.52,458,2
2020,Cypress Harbour,0.7,0.17,458,2
2020,Cypress Harbour,0.13,0,458,3
2020,Cypress Harbour,NA,NA,458,3
2020,Cypress Harbour,0.15,0.07,458,4
2020,Cypress Harbour,0.03,0,458,4
2020,Cypress Harbour,0.22,0,458,4
2020,Cypress Harbour,0.05,0,458,4
2020,Cypress Harbour,0.07,0,458,5
2020,Cypress Harbour,0.08,0,458,5
2020,Cypress Harbour,0.1,0.47,458,5
2020,Cypress Harbour,0.18,0,458,5
2020,Cypress Harbour,0.03,0,458,6
2020,Cypress Harbour,0.07,0.1,458,6
2020,Cypress Harbour,0.02,0.02,458,6
2020,Cypress Harbour,0.05,0.05,458,6
2020,Cypress Harbour,0.03,0.02,458,7
2020,Cypress Harbour,0.05,0,458,7
2020,Cypress Harbour,0,0,458,7
2020,Cypress Harbour,0.05,0,458,7
2020,Cypress Harbour,0,0,458,8
2020,Cypress Harbour,0.02,0,458,8
2020,Cypress Harbour,0.03,0,458,8
2020,Cypress Harbour,0,0,458,8
2020,Cypress Harbour,0,0,458,9
2020,Cypress Harbour,0,0,458,9
2020,Cypress Harbour,0.07,0,458,10
2020,Cypress Harbour,0.07,0,458,10
2020,Cypress Harbour,0.08,0,458,10
2020,Cypress Harbour,0.03,0,458,11
2020,Cypress Harbour,0,0,458,11
2020,Cypress Harbour,0,0,458,11
2020,Cypress Harbour,0.02,0,458,12
2020,Cypress Harbour,0,0,458,12
2021,Cypress Harbour,0.3,0.07,458,1
2021,Cypress Harbour,0.18,0.28,458,1
2021,Cypress Harbour,0.51,0.23,458,1
2021,Cypress Harbour,0.58,0.43,458,2
2021,Cypress Harbour,1.06,0.14,458,2
2021,Cypress Harbour,0.33,0.27,458,3
2021,Cypress Harbour,0.17,0.13,458,3
2021,Cypress Harbour,0.22,0.07,458,3
2021,Cypress Harbour,0.18,0.03,458,4
2021,Cypress Harbour,0.25,0.45,458,4
2021,Cypress Harbour,0.25,0.18,458,4
2021,Cypress Harbour,0.13,0.17,458,4
2021,Cypress Harbour,0.28,0.18,458,5
2021,Cypress Harbour,0.83,0,458,5
2021,Cypress Harbour,0.42,0.13,458,5
2021,Cypress Harbour,0,0,458,5
2021,Cypress Harbour,0.13,0.02,458,6
2021,Cypress Harbour,0.13,0.12,458,6
2021,Cypress Harbour,0.17,0.47,458,7
2021,Cypress Harbour,0.45,0,458,7
2021,Cypress Harbour,0.3,0.02,458,7
2021,Cypress Harbour,0.23,0,458,8
2021,Cypress Harbour,0.13,0,458,8
2021,Cypress Harbour,0.32,0.08,458,8
2021,Cypress Harbour,0.22,0.1,458,8
2021,Cypress Harbour,0.12,0,458,9
2021,Cypress Harbour,0.13,0.1,458,9
2021,Cypress Harbour,0.17,0,458,9
2021,Cypress Harbour,0,0.02,458,10
2021,Cypress Harbour,0.17,0.03,458,10
2021,Cypress Harbour,0.18,0.1,458,11
2021,Cypress Harbour,0.52,0.05,458,11
2021,Cypress Harbour,0.75,0.25,458,12
2021,Cypress Harbour,0.8,0.01,458,12
2021,Cypress Harbour,0.95,0,458,12
2021,Cypress Harbour,1.2,0,458,12
2011,Cyrus Rock,NA,NA,733,8
2011,Cyrus Rock,0.4,0,733,9
2011,Cyrus Rock,0.37,0.97,733,9
2011,Cyrus Rock,0.92,1.98,733,10
2011,Cyrus Rock,2.92,4.07,733,11
2011,Cyrus Rock,0.77,0.27,733,12
2011,Cyrus Rock,0.37,0,733,12
2012,Cyrus Rock,0.05,0.03,733,1
2012,Cyrus Rock,0.05,0.15,733,2
2012,Cyrus Rock,0.08,0.07,733,3
2012,Cyrus Rock,0.1,0.72,733,3
2012,Cyrus Rock,0.22,0.95,733,4
2012,Cyrus Rock,1.52,0.53,733,4
2012,Cyrus Rock,0.98,0.72,733,5
2012,Cyrus Rock,NA,NA,733,5
2012,Cyrus Rock,NA,NA,733,6
2012,Cyrus Rock,NA,NA,733,7
2012,Cyrus Rock,NA,NA,733,8
2012,Cyrus Rock,1.4,0.92,733,9
2012,Cyrus Rock,1.65,0.8,733,10
2012,Cyrus Rock,4.13,1.48,733,11
2012,Cyrus Rock,7.6,0.68,733,11
2012,Cyrus Rock,4.02,0.85,733,12
2013,Cyrus Rock,6.4,2.12,733,1
2013,Cyrus Rock,2.35,0.15,733,1
2013,Cyrus Rock,1.15,0,733,2
2013,Cyrus Rock,0.32,0,733,3
2013,Cyrus Rock,0.27,0,733,3
2013,Cyrus Rock,0.35,0,733,4
2013,Cyrus Rock,0.17,0.08,733,4
2013,Cyrus Rock,0.35,0,733,5
2013,Cyrus Rock,NA,NA,733,6
2011,Dixon Bay,0.1,0,234,1
2011,Dixon Bay,0.15,0.35,234,1
2011,Dixon Bay,0.15,0,234,2
2011,Dixon Bay,0.05,0.05,234,2
2011,Dixon Bay,NA,NA,234,3
2011,Dixon Bay,NA,NA,234,4
2011,Dixon Bay,NA,NA,234,5
2011,Dixon Bay,NA,NA,234,6
2011,Dixon Bay,NA,NA,234,9
2011,Dixon Bay,NA,NA,234,10
2011,Dixon Bay,0.05,0.38,234,11
2011,Dixon Bay,0.1,0.25,234,12
2011,Dixon Bay,0.15,0.62,234,12
2012,Dixon Bay,0.35,0.43,234,1
2012,Dixon Bay,0.17,0.3,234,1
2012,Dixon Bay,0.12,1.53,234,2
2012,Dixon Bay,0.08,4.97,234,2
2012,Dixon Bay,0.13,5.07,234,3
2012,Dixon Bay,0.05,4.8,234,3
2012,Dixon Bay,0.07,4.45,234,4
2012,Dixon Bay,0.1,7.65,234,4
2012,Dixon Bay,0.07,2.3,234,5
2012,Dixon Bay,NA,NA,234,5
2012,Dixon Bay,NA,NA,234,6
2012,Dixon Bay,NA,NA,234,7
2012,Dixon Bay,NA,NA,234,10
2012,Dixon Bay,0.02,0.02,234,11
2012,Dixon Bay,0.02,0.12,234,12
2013,Dixon Bay,0,1.67,234,1
2013,Dixon Bay,0.03,5.78,234,2
2013,Dixon Bay,0.03,7.83,234,2
2013,Dixon Bay,0,11.7,234,3
2013,Dixon Bay,0.07,9.38,234,3
2013,Dixon Bay,5.8,4.22,234,4
2013,Dixon Bay,0.02,3.95,234,4
2013,Dixon Bay,0.07,0.02,234,5
2013,Dixon Bay,NA,NA,234,5
2013,Dixon Bay,0.02,0.02,234,6
2013,Dixon Bay,0,0.02,234,6
2013,Dixon Bay,0,0.03,234,7
2013,Dixon Bay,0,0.12,234,7
2013,Dixon Bay,0,0.68,234,8
2013,Dixon Bay,0.02,4.22,234,8
2013,Dixon Bay,0.32,1.9,234,9
2013,Dixon Bay,0.12,0.32,234,9
2013,Dixon Bay,0.1,0.08,234,10
2013,Dixon Bay,0.17,0.05,234,10
2013,Dixon Bay,0.12,0.07,234,11
2013,Dixon Bay,0.13,0.13,234,11
2013,Dixon Bay,0.18,0.12,234,12
2013,Dixon Bay,0.28,0.45,234,12
2014,Dixon Bay,0.32,0.7,234,1
2014,Dixon Bay,0.42,0.82,234,1
2014,Dixon Bay,0.25,0.22,234,2
2014,Dixon Bay,0.45,0.38,234,2
2014,Dixon Bay,0.43,0.8,234,3
2014,Dixon Bay,0.37,1.15,234,3
2014,Dixon Bay,NA,NA,234,4
2014,Dixon Bay,NA,NA,234,5
2014,Dixon Bay,NA,NA,234,9
2014,Dixon Bay,NA,NA,234,10
2014,Dixon Bay,0.03,0,234,11
2014,Dixon Bay,0,0.07,234,12
2014,Dixon Bay,0.02,0.03,234,12
2015,Dixon Bay,0,0.12,234,1
2015,Dixon Bay,0,0.23,234,1
2015,Dixon Bay,0,0.52,234,2
2015,Dixon Bay,0,0.7,234,2
2015,Dixon Bay,0,1.1,234,3
2015,Dixon Bay,0,1.53,234,3
2015,Dixon Bay,0.12,0.33,234,4
2015,Dixon Bay,0.15,0.02,234,4
2015,Dixon Bay,0.18,0,234,5
2015,Dixon Bay,0.18,0.02,234,5
2015,Dixon Bay,0.07,0.08,234,6
2015,Dixon Bay,0.18,0.15,234,6
2015,Dixon Bay,0.02,0.12,234,7
2015,Dixon Bay,0.08,0.1,234,7
2015,Dixon Bay,0.88,0.03,234,8
2015,Dixon Bay,0.48,0.15,234,8
2015,Dixon Bay,1.87,0.02,234,9
2015,Dixon Bay,5.12,0.48,234,9
2015,Dixon Bay,3.43,0,234,10
2015,Dixon Bay,0.87,0,234,11
2015,Dixon Bay,0.73,0.28,234,11
2015,Dixon Bay,0.98,0,234,12
2015,Dixon Bay,0.15,0.02,234,12
2016,Dixon Bay,0.32,0.02,234,1
2016,Dixon Bay,0.13,0.02,234,1
2016,Dixon Bay,0.15,0.08,234,2
2016,Dixon Bay,0.27,0.17,234,2
2016,Dixon Bay,0.15,0.02,234,3
2016,Dixon Bay,NA,NA,234,4
2016,Dixon Bay,NA,NA,234,8
2016,Dixon Bay,NA,NA,234,9
2016,Dixon Bay,NA,NA,234,10
2016,Dixon Bay,0.03,0,234,11
2016,Dixon Bay,0.04,0,234,11
2016,Dixon Bay,0.01,0.02,234,12
2017,Dixon Bay,0.06,0.41,234,1
2017,Dixon Bay,0.06,0.36,234,1
2017,Dixon Bay,0,0.46,234,2
2017,Dixon Bay,0.1,0.43,234,2
2017,Dixon Bay,0.06,0.57,234,2
2017,Dixon Bay,0.04,0.83,234,3
2017,Dixon Bay,0.17,0,234,3
2017,Dixon Bay,0.09,0.16,234,3
2017,Dixon Bay,0.06,0.09,234,4
2017,Dixon Bay,0.09,0.52,234,4
2017,Dixon Bay,0.11,0.21,234,5
2017,Dixon Bay,0.43,0.17,234,5
2017,Dixon Bay,0.37,0.23,234,5
2017,Dixon Bay,0.19,0.02,234,6
2017,Dixon Bay,0.18,0,234,7
2017,Dixon Bay,0.12,0.07,234,7
2017,Dixon Bay,0.05,0.45,234,8
2017,Dixon Bay,0.19,1.12,234,8
2017,Dixon Bay,0.39,0.57,234,9
2017,Dixon Bay,1.24,0.68,234,9
2017,Dixon Bay,1.85,0.03,234,10
2017,Dixon Bay,2.88,0,234,10
2017,Dixon Bay,1.92,0,234,11
2017,Dixon Bay,2.48,0,234,11
2017,Dixon Bay,1.67,0,234,12
2017,Dixon Bay,2.35,0,234,12
2018,Dixon Bay,1.79,0.01,234,1
2018,Dixon Bay,1.13,0,234,1
